idx,click
687,0.05283670073632282
690,0.07361106784880611
691,0.09487507867365019
693,0.11757537171031698
705,0.07721902296192173
710,0.24133718794891293
712,0.036472727327703264
715,0.029847946734542205
719,0.07712752325727744
730,0.18142074785837875
741,0.16792591251700845
746,0.05842315452418257
752,0.01630812652663409
753,0.053140902145672304
766,0.04705713914272001
784,0.02277478496991566
785,0.45344131305092766
796,0.22462634665858502
803,0.07712752325727744
820,0.1318276230292231
821,0.17781406154078128
822,0.050122278688692574
823,0.19940961937498353
826,0.036472727327703264
829,0.04648553655912455
832,0.04648553655912455
834,0.21397528295824358
837,0.03603530228395677
839,0.01630812652663409
844,0.05415620199341468
845,0.1858860970206472
851,0.10447679997831513
854,0.01336238263031144
858,0.19531796027710502
863,0.1590778572858338
864,0.07527125142867717
867,0.2848905760747177
873,0.3164830547829059
881,0.06638638235966417
885,0.19940961937498353
886,0.006386808382337825
892,0.18175714257935235
893,0.4546226147932566
895,0.16792591251700845
897,0.2848905760747177
910,0.006035633843317926
913,0.18175714257935235
915,0.036472727327703264
945,0.28995246761515114
953,0.21142737486995977
954,0.01672924947792493
955,0.07361106784880611
957,0.20525211503712615
962,0.010426331167507045
968,0.04648553655912455
979,0.19261920600301866
982,0.11929963093843053
987,0.006948016511802096
994,0.0427244626947228
995,0.030426235393330718
996,0.21397528295824358
1004,0.45596057195897005
1010,0.005604642550609701
1020,0.21903469993273683
1022,0.05256655956358233
1033,0.20616232616775623
1034,0.1698229451612388
1035,0.17745390874269873
1036,0.09549614806198159
1037,0.144971020864004
1040,0.16792591251700845
1041,0.23723503596315412
1043,0.18142074785837875
1050,0.07961398442216105
1062,0.05854360213665246
1063,0.01630812652663409
1068,0.09948721586141022
1072,0.20525211503712615
1073,0.19346521728290764
1074,0.16792591251700845
1079,0.06960329965177837
1092,0.03793851701719626
1102,0.1488157844487863
1112,0.053140902145672304
1115,0.1917886691437073
1120,0.053140902145672304
1127,0.07148191817557449
1136,0.08745511011125501
1138,0.02370312034808802
1142,0.032895349872530455
1161,0.19215390043958683
1165,0.1590778572858338
1166,0.19223496212043176
1167,0.47462473013220596
1170,0.05001210254269143
1172,0.19940961937498353
1176,0.06686985786317684
1186,0.1917886691437073
1188,0.05415620199341468
1195,0.3240333878215438
1202,0.23691679411199992
1211,0.07931296884387133
1214,0.36311482926211713
1220,0.04648553655912455
1222,0.07712752325727744
1224,0.20525211503712615
1228,0.21348820911330893
1229,0.04145435273798666
1244,0.4400211109126776
1247,0.26754229632012955
1254,0.1489226878433237
1262,0.2206779308253688
1264,0.19642776771881473
1265,0.2206779308253688
1268,0.07557087441764629
1269,0.1716978939638423
1271,0.08105042467993996
1273,0.04648553655912455
1284,0.12628472616902636
1291,0.15583011459426632
1298,0.04648553655912455
1299,0.18893179855661454
1301,0.027467868035495842
1305,0.004049933246037802
1307,0.029847946734542205
1314,0.2615422859874111
1317,0.0039057305299550504
1318,0.16792591251700845
1320,0.033163008426170947
1323,0.19223496212043176
1334,0.18142074785837875
1340,0.05415620199341468
1346,0.18893179855661454
1349,0.04145435273798666
1352,0.03603530228395677
1353,0.2919231462545736
1357,0.05415620199341468
1390,0.03023182472919356
1393,0.05415620199341468
1396,0.27292273642515813
1399,0.13753275298917317
1406,0.23341992460745925
1412,0.47462473013220596
1417,0.16792591251700845
1418,0.40976227334226323
1432,0.3841575298541006
1433,0.1917886691437073
1434,0.1917886691437073
1435,0.036472727327703264
1440,0.18175714257935235
1441,0.14423762713664487
1443,0.2206779308253688
1448,0.1917886691437073
1454,0.05139528305468318
1455,0.21348820911330893
1456,0.1590778572858338
1457,0.20533812551827993
1459,0.029847946734542205
1460,0.05415620199341468
1464,0.530361938099232
1471,0.2677239699702921
1475,0.1695873670376814
1478,0.43650234101859403
1479,0.07782880549762365
1492,0.36920002006519914
1497,0.2923098472318347
1498,0.20036788753179716
1504,0.21548371333757993
1513,0.21340884290468778
1518,0.036022308691749855
1523,0.07590910443523305
1527,0.1876851671203419
1530,0.21764663432023099
1535,0.19446787537668433
1536,0.17937150491836815
1551,0.2923098472318347
1552,0.06337995792415835
1555,0.47603567007826664
1556,0.023406568627466533
1561,0.4927974666423209
1563,0.09346843055468752
1567,0.18423179971267561
1569,0.18352525971513803
1570,0.25486167934203663
1572,0.08014031023023474
1577,0.06490327064607254
1580,0.050104559180772244
1581,0.20130721059193987
1583,0.08449874601026562
1586,0.14012900281696747
1588,0.16066867331644616
1594,0.22669595311281068
1603,0.03566154979182553
1607,0.08412237021274774
1610,0.19408083018426905
1611,0.03566154979182553
1612,0.05259941392163394
1617,0.1744329418002807
1619,0.24482752829349153
1627,0.2071909152220987
1628,0.5149136621554236
1629,0.21340884290468778
1631,0.1887765534404246
1634,0.19363127909373087
1639,0.4573643294035099
1642,0.12763234782632624
1650,0.19075343923019647
1661,0.094466084119556
1664,0.23664281391360936
1669,0.0431199261117352
1677,0.17775939991122805
1683,0.016437964733125577
1693,0.19363127909373087
1694,0.005245348951904343
1697,0.19408083018426905
1703,0.05259941392163394
1709,0.018085149913973135
1712,0.11668411543478216
1713,0.2071909152220987
1714,0.041908532246417156
1716,0.19408083018426905
1717,0.19363127909373087
1720,0.08240916208289444
1730,0.19408083018426905
1733,0.17672911677248812
1736,0.16066867331644616
1740,0.3697548658250032
1744,0.19408083018426905
1747,0.05259941392163394
1754,0.1876851671203419
1758,0.19075343923019647
1762,0.046008569082769867
1763,0.37984119126940574
1769,0.28934223927534686
1773,0.3254854706100838
1778,0.36920002006519914
1784,0.05826364708652671
1787,0.04133913967158904
1789,0.23343520642218
1790,0.12912436867511085
1792,0.20761625162686465
1797,0.22722889635962887
1800,0.35824365389350354
1803,0.1831863251978826
1809,0.21340884290468778
1812,0.07667807719657059
1813,0.019820614424529637
1817,0.20130721059193987
1821,0.03566154979182553
1823,0.06856126938503625
1825,0.25486167934203663
1830,0.37984119126940574
1839,0.05259941392163394
1842,0.19446787537668433
1852,0.21597408975742236
1856,0.07900236218061185
1865,0.19446787537668433
1880,0.13921907326413324
1882,0.04133913967158904
1884,0.1831863251978826
1888,0.16066867331644616
1892,0.20130721059193987
1898,0.02131272243103828
1901,0.47083655758542947
1908,0.2177144427613072
1916,0.09033390029985951
1919,0.13412277125492705
1924,0.019465914080693328
1925,0.19408083018426905
1926,0.20130721059193987
1928,0.11365388078779193
1930,0.19075343923019647
1945,0.03118991517227758
1946,0.21597408975742236
1948,0.046008569082769867
1962,0.10897942837605182
1967,0.07590910443523305
1971,0.18564373766281445
1976,0.19408083018426905
1977,0.47333770400064085
1979,0.05836134311445394
1994,0.1876851671203419
1996,0.14461411606348654
2003,0.18352525971513803
2006,0.07940150042739781
2009,0.19446787537668433
2016,0.22722889635962887
2023,0.2071909152220987
2026,0.1831863251978826
2043,0.21340884290468778
2049,0.1999492778671467
2054,0.45688387368263467
2055,0.07081243059221881
2060,0.05259941392163394
2062,0.19292303192744395
2064,0.2071909152220987
2065,0.13425324312099973
2066,0.19363127909373087
2067,0.009228177789033586
2073,0.2071909152220987
2085,0.3257032514544047
2098,0.10897942837605182
2113,0.016437964733125577
2114,0.032841326772388234
2115,0.1831863251978826
2117,0.21941576336022633
2128,0.06026889491776831
2131,0.037421560175497005
2134,0.0505610972264412
2137,0.16066867331644616
2142,0.10526190626783938
2143,0.26577938624022673
2145,0.009863377733356962
2157,0.1733888915933237
2160,0.2071909152220987
2171,0.19408083018426905
2181,0.3697548658250032
2183,0.18352525971513803
2185,0.016437964733125577
2188,0.036022308691749855
2196,0.17539818221235462
2201,0.3970524150018297
2204,0.1831863251978826
2206,0.04133913967158904
2231,0.22669595311281068
2241,0.07198487520059264
2261,0.3325451320455243
2278,0.20423450565317172
2280,0.26084375304274904
2283,0.06435059582407328
2285,0.009199862118517099
2291,0.21622543163324826
2294,0.10559248768221192
2296,0.1608688590290069
2302,0.022402625117396904
2304,0.16979641701897816
2306,0.19098257995482054
2313,0.22695616068040322
2315,0.0997952059480407
2326,0.38094293449928657
2327,0.035712609547560586
2336,0.03627574510127365
2350,0.19470040451514498
2356,0.20649506501752543
2361,0.21365801299455284
2370,0.05357470851569002
2379,0.16979641701897816
2388,0.05267340045332505
2391,0.1837476891729738
2392,0.1608688590290069
2393,0.20154587152491618
2395,0.032410027130058514
2397,0.4576675245776022
2399,0.19470040451514498
2418,0.13335447367898703
2422,0.10822798625243207
2423,0.270529721423161
2428,0.20786044567683473
2431,0.020642741960153487
2434,0.16979641701897816
2444,0.01441967806512918
2446,0.023440508365745256
2447,0.26853623101498536
2456,0.2752879140548851
2458,0.029527743620232
2467,0.18340843614892433
2476,0.19963856067980726
2480,0.0757262692652436
2484,0.1736016480480897
2485,0.29298257332599537
2494,0.19665978228451175
2496,0.2451019513410489
2499,0.05267340045332505
2502,0.10559248768221192
2508,0.1461689929144922
2509,0.3757452086042108
2510,0.18791147795993812
2511,0.06378994946902088
2517,0.4367835134849072
2518,0.13923401552058937
2521,0.20786044567683473
2525,0.1608688590290069
2537,0.07474937019222075
2538,0.4980459988307639
2539,0.33601587806548444
2541,0.03749104176869686
2546,0.1608688590290069
2548,0.01931802014429247
2554,0.16784618736990425
2558,0.04607373575811963
2572,0.29215683277127047
2576,0.43487955337174555
2578,0.16979641701897816
2579,0.04281238455515996
2589,0.22393835189117742
2594,0.05267340045332505
2595,0.16979641701897816
2596,0.1608688590290069
2597,0.035712609547560586
2602,0.2006057145500521
2611,0.04607373575811963
2613,0.09217355658713354
2617,0.05267340045332505
2634,0.09157977475633473
2635,0.059326550616418526
2647,0.13888957502467036
2656,0.20154587152491618
2662,0.06777477033221281
2663,0.18791147795993812
2665,0.07448089163877612
2666,0.08006055486806485
2678,0.00554140938352403
2680,0.20154587152491618
2682,0.19386304864242784
2686,0.1696927264666075
2691,0.05267340045332505
2693,0.20786044567683473
2696,0.16979641701897816
2701,0.1540060552355694
2704,0.12383647177284936
2705,0.03298512755457932
2712,0.036073865655214886
2730,0.005220505513775621
2734,0.48018502854365536
2735,0.18336446652315985
2737,0.568693978452791
2739,0.4367835134849072
2741,0.22695616068040322
2748,0.0234002003203158
2749,0.16979641701897816
2752,0.06500982003394605
2754,0.20154587152491618
2756,0.19470040451514498
2757,0.19431300816255662
2778,0.19386304864242784
2781,0.25753461622171026
2788,0.07707996977931528
2792,0.2824965066391968
2796,0.024346664033570012
2807,0.13297268121613545
2810,0.06785645657329845
2825,0.2006057145500521
2827,0.1837476891729738
2843,0.21573464156310315
2845,0.19665978228451175
2846,0.20743473996405043
2849,0.19386304864242784
2853,0.029519313358033723
2856,0.22695616068040322
2862,0.1608688590290069
2865,0.04318118650016956
2875,0.2099205023648783
2879,0.023440508365745256
2886,0.05267340045332505
2891,0.19431300816255662
2895,0.1837476891729738
2896,0.19431300816255662
2899,0.23691094093264617
2900,0.19098257995482054
2901,0.24040687485680307
2909,0.035712609547560586
2924,0.12650442522447933
2941,0.048442127919863125
2943,0.19567612135796478
2966,0.27923324110631076
2968,0.19386304864242784
2973,0.18340843614892433
2974,0.05357470851569002
2981,0.19098257995482054
2988,0.05357470851569002
3000,0.03845491485967617
3002,0.0365457285963861
3042,0.06172721168579759
3043,0.19040408681378831
3045,0.202020205076433
3047,0.3623175890365873
3049,0.202020205076433
3054,0.17638501879066257
3059,0.2657640911781969
3064,0.27107689687137904
3080,0.04230100102669763
3084,0.07706757987318069
3086,0.1912080623387606
3093,0.15792550477195724
3096,0.21510541043546239
3097,0.41427299637377035
3101,0.15091624931101713
3112,0.06919231384806324
3116,0.22413710673399917
3119,0.028255820382160693
3121,0.2315798615333632
3132,0.21510541043546239
3140,0.5021666355146336
3148,0.3142237098215809
3152,0.20115923230667157
3154,0.06461397501184658
3158,0.09872360821008991
3160,0.5276590873321481
3172,0.1024776277123233
3174,0.09472044501266032
3177,0.19503786262622524
3186,0.3002831362077323
3189,0.3642663992506043
3193,0.016947142127055448
3197,0.24587960292893452
3199,0.19040408681378831
3202,0.024557489883387636
3205,0.24587960292893452
3207,0.08957110639119065
3208,0.1035543673020515
3210,0.15674339164620438
3213,0.15310966442822513
3217,0.2650190603767883
3224,0.17638501879066257
3225,0.06851181844431567
3231,0.22636182438873365
3232,0.07403658463662803
3236,0.202020205076433
3237,0.202020205076433
3241,0.12874813414943354
3243,0.19040408681378831
3247,0.04230100102669763
3250,0.1671808040557231
3259,0.1671808040557231
3272,0.07706757987318069
3274,0.031054700186877757
3277,0.031336193656815906
3283,0.202020205076433
3287,0.03789687017024595
3291,0.03789687017024595
3293,0.202020205076433
3297,0.056754237386604844
3302,0.04458076204209835
3305,0.20162189091270627
3307,0.17638501879066257
3312,0.48109107012920016
3313,0.023789829159586186
3318,0.09509405053008763
3321,0.07984997148216143
3324,0.0036299058439869746
3325,0.1912080623387606
3330,0.20905621884376605
3331,0.048072873270681174
3337,0.2492645095013454
3346,0.08628982108232126
3353,0.181944221830666
3354,0.1912080623387606
3357,0.15793652359127328
3375,0.04982208339051572
3392,0.13723068762472343
3403,0.4571758525051702
3407,0.048072873270681174
3410,0.4301016794294619
3413,0.2695540791171053
3416,0.03754372773265092
3418,0.048072873270681174
3423,0.11880853062088442
3424,0.03754372773265092
3434,0.26483517597038064
3436,0.2149957433355288
3437,0.008824253902986533
3443,0.7004654364049446
3449,0.06461397501184658
3457,0.5030205586818156
3459,0.048072873270681174
3461,0.06118315828034951
3462,0.20486010588661635
3469,0.11670901480933901
3472,0.17078975475073188
3478,0.19503786262622524
3480,0.20162189091270627
3481,0.20037030637731293
3487,0.04982208339051572
3492,0.03754372773265092
3495,0.19040408681378831
3497,0.1912080623387606
3500,0.1671808040557231
3501,0.19503786262622524
3504,0.14512905624131509
3509,0.21510541043546239
3510,0.1261245580679043
3517,0.06919231384806324
3523,0.09454723886603328
3525,0.13288305396091868
3528,0.19503786262622524
3535,0.1912080623387606
3536,0.5102337259972397
3541,0.2149957433355288
3542,0.2038458361487014
3543,0.20162189091270627
3547,0.2766096947423211
3555,0.20905621884376605
3564,0.02189564016337388
3565,0.04230100102669763
3571,0.19040408681378831
3582,0.020558236737429857
3587,0.07199134221721498
3592,0.33323723602515104
3596,0.20037030637731293
3597,0.01709231809894177
3608,0.21510541043546239
3616,0.5102166045056205
3617,0.19503786262622524
3621,0.024557489883387636
3627,0.43697723586417353
3629,0.19040408681378831
3630,0.15880144591041834
3633,0.25306421145044566
3642,0.04515030751353701
3654,0.13601851053574482
3656,0.35157464042171555
3658,0.1433424575775162
3663,0.20037030637731293
3668,0.33074092951734807
3677,0.22464153684783267
3679,0.31327435765254785
3680,0.04568760729789301
3687,0.07281173106513764
3688,0.09275892270244553
3695,0.49706843633185566
3697,0.003963516820984573
3702,0.09497310314082628
3704,0.001916719088460992
3705,0.048456496119011976
3706,0.0845941523910261
3713,0.22476926161002003
3722,0.19132146837492742
3724,0.13229820437233472
3727,0.24839472119578362
3728,0.19165382689173469
3730,0.06460207428986528
3731,0.20097447994178888
3734,0.4378935964269406
3737,0.18183418434897408
3741,0.031193316616440692
3746,0.36057281185417434
3752,0.2359285952156842
3755,0.20097447994178888
3759,0.20097447994178888
3763,0.17621800075186458
3767,0.08432874357166406
3770,0.2242646276469599
3773,0.048456496119011976
3776,0.27273024295195214
3777,0.20440636867814774
3784,0.34873849054547773
3799,0.048456496119011976
3802,0.12676720000043307
3803,0.2169876523074802
3804,0.03269985421947454
3807,0.22476926161002003
3813,0.20886610993618757
3816,0.23579643769321265
3819,0.06512056639898911
3822,0.030710371279106568
3842,0.019872947869211465
3847,0.23009139875973986
3855,0.06249597721986162
3858,0.048456496119011976
3866,0.08640088861425545
3870,0.03784666828738878
3879,0.131284420267319
3880,0.19340101087531952
3890,0.3147673594292453
3893,0.2018348617518581
3897,0.2018348617518581
3900,0.0801398350819836
3908,0.08847272989309404
3910,0.3722125219756409
3913,0.11019902528311558
3917,0.24601557162619245
3920,0.21491129527761718
3924,0.016693310186664638
3945,0.028296487661235242
3950,0.5649169664560522
3953,0.16773853956576085
3955,0.19485736099047807
3959,0.505339192962607
3961,0.07584524177873034
3963,0.07645073707393417
3976,0.19132146837492742
3980,0.2242646276469599
3986,0.03784666828738878
3999,0.13318083405582729
4004,0.22476926161002003
4005,0.19878194634337015
4006,0.005965321310703152
4007,0.21491129527761718
4013,0.10381039195586025
4019,0.5051787725136851
4026,0.19485736099047807
4029,0.048456496119011976
4030,0.2018348617518581
4037,0.20886610993618757
4040,0.19485736099047807
4059,0.22649024154228153
4063,0.23579643769321265
4066,0.2018348617518581
4071,0.3147673594292453
4072,0.22649024154228153
4080,0.04464127871329386
4088,0.17201220553314706
4089,0.21491129527761718
4093,0.03790301229943446
4095,0.19878194634337015
4096,0.03784666828738878
4101,0.031613457039522
4111,0.1856095134839363
4112,0.16702073404015638
4114,0.4551535649183717
4116,0.15139747233860393
4133,0.045069639710532634
4136,0.06512056639898911
4138,0.03790301229943446
4142,0.06512056639898911
4145,0.21491129527761718
4146,0.048456496119011976
4147,0.20886610993618757
4153,0.47059735497205596
4155,0.031011493579147734
4160,0.024457297610485408
4161,0.19022686016755952
4164,0.24601557162619245
4182,0.22212914645997037
4183,0.5541371522340494
4185,0.03784666828738878
4189,0.048456496119011976
4197,0.05695391080588748
4207,0.0013746932778373776
4215,0.06866949527895283
4217,0.05695391080588748
4221,0.05914187136156432
4225,0.22649024154228153
4230,0.07078699591872563
4235,0.3147673594292453
4238,0.07578673961918721
4244,0.030710371279106568
4248,0.24601557162619245
4255,0.006540543099693109
4259,0.2018348617518581
4262,0.03790301229943446
4263,0.2246466402601114
4266,0.20949861343349996
4271,0.06512056639898911
4286,0.18342264481362797
4287,0.014040254002985779
4290,0.12718008777766607
4300,0.23171035231361375
4303,0.037104924013924984
4306,0.17242047109325187
4307,0.20886610993618757
4314,0.22476926161002003
4321,0.5039514499658121
4325,0.3087756216782943
4331,0.1708770408828425
4332,0.02810716171093738
4336,0.4155554063589753
4338,0.31106165028400484
4341,0.00777838315651619
4343,0.08166474881583138
4345,0.20886610993618757
4346,0.19022686016755952
4350,0.1777824422764115
4359,0.19485736099047807
4371,0.31040138874058676
4372,0.12843144052660516
4381,0.13929181996049633
4386,0.2934856025760155
4391,0.2242646276469599
4392,0.030899681811295494
4398,0.23579643769321265
4403,0.09191228420259374
4408,0.22212914645997037
4412,0.2963737624080214
4418,0.010897757176502343
4420,0.21491129527761718
4421,0.4378935964269406
4424,0.22476926161002003
4432,0.497488340328766
4434,0.016693310186664638
4436,0.20143682077368597
4441,0.15929950950369226
4444,0.20886610993618757
4451,0.052614440942291556
4452,0.01795723053543241
4454,0.03784666828738878
4455,0.05695391080588748
4457,0.2664643692845847
4463,0.08624799426835691
4477,0.1109646017186341
4479,0.2182113704018818
4487,0.2147367996040908
4497,0.040113725522052335
4499,0.03218671054198141
4501,0.11361442697042687
4504,0.3769253161351773
4505,0.22211587180097936
4526,0.04902867314341709
4528,0.4544420574712367
4538,0.011641136870684103
4540,0.030910856333121652
4542,0.1987697104069164
4550,0.20127046082387773
4552,0.014595352926659921
4558,0.4513755493926416
4562,0.3071942565874302
4573,0.19469511001041317
4574,0.15449725670165812
4584,0.1405805069119773
4590,0.2357825938369928
4597,0.2888565506666196
4600,0.11145836849874824
4603,0.2147367996040908
4604,0.07930531501370806
4613,0.20127046082387773
4616,0.2008084058075902
4617,0.048817842099120004
4622,0.032718926246747285
4627,0.017630983428150414
4629,0.20127046082387773
4633,0.05762034985377116
4642,0.20127046082387773
4648,0.04902867314341709
4649,0.1649476057448674
4650,0.21917879209386698
4658,0.02651735874290106
4659,0.038298606313377156
4660,0.004313701005858806
4662,0.2147367996040908
4666,0.2147367996040908
4699,0.2316966756216609
4700,0.22475587476245826
4704,0.016794248405914782
4707,0.04237769128764116
4718,0.29506080742116286
4720,0.10928506751211375
4725,0.5032130779709135
4726,0.17853864177241943
4732,0.29850481594002076
4736,0.08225084587146633
4742,0.04170207489018488
4764,0.04902867314341709
4768,0.22647678214029787
4769,0.04790873143000931
4774,0.3241055648929622
4779,0.052945729479280924
4793,0.1527359887161574
4802,0.26912415577070375
4805,0.11091430798047264
4811,0.17155605318977504
4818,0.19469511001041317
4819,0.2357825938369928
4829,0.06920623968503087
4830,0.280882064890515
4833,0.19130958201387555
4846,0.055717949304891344
4859,0.22475587476245826
4860,0.20023485810765235
4862,0.1900675546519494
4872,0.26709399887232677
4879,0.2008084058075902
4882,0.17240950865311477
4886,0.04902867314341709
4888,0.2316966756216609
4890,0.10427605807607303
4900,0.280882064890515
4906,0.2680374345329116
4910,0.21556564212721668
4913,0.20869521785270204
4917,0.2147367996040908
4920,0.13799783203185298
4921,0.038298606313377156
4928,0.07897614664324895
4933,0.17155605318977504
4942,0.06587589118328945
4948,0.08062763937197004
4950,0.264364990259182
4952,0.21491036131258165
4954,0.20166825609008177
4960,0.17155605318977504
4961,0.038355596324063324
4981,0.6310793381781118
4982,0.1987697104069164
4984,0.19130958201387555
4985,0.2357825938369928
4988,0.0889484309416458
4990,0.5061027134209517
4995,0.153467090249869
4997,0.02844623596588979
5004,0.038298606313377156
5008,0.5087176289302922
5013,0.06721889264147696
5019,0.20127046082387773
5027,0.2147367996040908
5034,0.4193655583305337
5039,0.22425126216043414
5044,0.10578532199835114
5052,0.04170207489018488
5055,0.27285846351966925
5069,0.49841238331488463
5081,0.018653817449784334
5083,0.1900675546519494
5085,0.15820009730367968
5089,0.12412389496229631
5092,0.04560374121302257
5102,0.22475587476245826
5103,0.1403456679931096
5104,0.0853808533537193
5106,0.20023485810765235
5108,0.5080615506712725
5109,0.49841238331488463
5112,0.04902867314341709
5123,0.24207791213369773
5127,0.016794248405914782
5136,0.20869521785270204
5144,0.12422733759768184
5147,0.11145836849874824
5162,0.07111592693176409
5175,0.04717851382775412
5177,0.4390385695047704
5178,0.07805140012897903
5185,0.19579782271406715
5191,0.036837674651128464
5193,0.08025885719332991
5194,0.19495688973664566
5197,0.04962903535922684
5206,0.49214726261970065
5217,0.036837674651128464
5229,0.055464882522494374
5233,0.036837674651128464
5239,0.13509992530376908
5240,0.17390069663760188
5253,0.17169546285467704
5257,0.10751870390334356
5259,0.21677777411388002
5263,0.17078323409456028
5269,0.5470859154387119
5270,0.21785742936517172
5273,0.19495688973664566
5280,0.48919708135608486
5283,0.19540877266634232
5285,0.04488328245921624
5287,0.055464882522494374
5288,0.14288037373861062
5298,0.26086633397192216
5303,0.06087140727862091
5304,0.16181390403953821
5308,0.31234609124007806
5310,0.1943542224356056
5312,0.036837674651128464
5318,0.4897456410596983
5319,0.08187492407378978
5320,0.023986575987421987
5324,0.036837674651128464
5329,0.3215373238519336
5334,0.18897961048752307
5338,0.18897961048752307
5340,0.016868679955426184
5350,0.27060988908984074
5354,0.2599391754212886
5360,0.09005107291900072
5366,0.019259180535875182
5367,0.13907194041698148
5379,0.13480235597425197
5382,0.19129887063217124
5388,0.11086857501405588
5390,0.19579782271406715
5400,0.10751870390334356
5404,0.21785742936517172
5406,0.2177367709946385
5407,0.22515217253813338
5410,0.3020912425835563
5418,0.034608428157197724
5425,0.13932245479131208
5427,0.04717851382775412
5432,0.18445678626030423
5435,0.07805140012897903
5436,0.20037160930542447
5446,0.26938630735481767
5452,0.19842139839567022
5453,0.46341905119815696
5455,0.16401968390711053
5456,0.14276628433909885
5466,0.12641135013956167
5468,0.09043169697961148
5482,0.17078323409456028
5483,0.4968860786809043
5487,0.22003749389280558
5489,0.11552135058876377
5497,0.1511497271351109
5499,0.12225925598284212
5505,0.10651543173708823
5510,0.07107240395988353
5511,0.21835170416908298
5519,0.2157659888385014
5525,0.2632040862374701
5526,0.23917855235560917
5529,0.18897961048752307
5539,0.2085853433290796
5547,0.10202315564629456
5560,0.036837674651128464
5563,0.06662990943160527
5565,0.23917855235560917
5570,0.16181390403953821
5571,0.17078323409456028
5577,0.18897961048752307
5591,0.16181390403953821
5596,0.21835170416908298
5601,0.24938083787912196
5610,0.04794711286597341
5620,0.2157659888385014
5621,0.6262934370087071
5625,0.30526384250645416
5626,0.13094804751587533
5642,0.1298544941491747
5647,0.2656051841034235
5656,0.16181390403953821
5657,0.23130086674776776
5678,0.26086633397192216
5685,0.19579782271406715
5690,0.48919708135608486
5691,0.04188219472111187
5702,0.19495688973664566
5704,0.21755574635762692
5706,0.3064349778714111
5707,0.22515217253813338
5709,0.25727255118936654
5710,0.17078323409456028
5711,0.06300422436813756
5714,0.053984575197118904
5721,0.04002364659925389
5731,0.19495688973664566
5742,0.06905704865493252
5746,0.17078323409456028
5747,0.16600739927313157
5752,0.19579782271406715
5753,0.2034026624849785
5766,0.13094804751587533
5770,0.2747845300572241
5773,0.17078323409456028
5778,0.014420801836663643
5779,0.022963187179296584
5781,0.12416309907755889
5782,0.21835170416908298
5790,0.04717851382775412
5793,0.13480615635257331
5796,0.19540877266634232
5799,0.13281600174387434
5800,0.07329131311149102
5804,0.19540877266634232
5805,0.1546136584675335
5818,0.21785742936517172
5820,0.24304934287403623
5831,0.48919708135608486
5836,0.20267216324849155
5842,0.12455428322960303
5860,0.1671752486417026
